chromosome,start,end,coverage,segmented_coverage
21,10110000,10120000,0,0
21,10120000,10130000,0,0
21,10130000,10140000,0,0
21,10140000,10150000,1,0
21,10150000,10160000,0,0
21,10160000,10170000,0,0
21,10170000,10180000,0,0
21,10180000,10190000,0,0
21,10190000,10200000,0,0
21,10200000,10210000,2,0
21,10210000,10220000,0,0
21,10220000,10230000,0,0
21,10230000,10240000,0,0
21,10240000,10250000,0,0
21,10250000,10260000,0,0
21,10260000,10270000,0,0
21,10270000,10280000,0,0
21,10280000,10290000,0,0
21,10290000,10300000,0,0
21,10300000,10310000,0,0
21,10310000,10320000,0,0
21,10320000,10330000,0,0
21,10330000,10340000,0,0
21,10340000,10350000,0,0
21,10350000,10360000,0,0
21,10360000,10370000,0,0
21,10370000,10380000,0,0
21,10380000,10390000,0,0
21,10390000,10400000,0,0
21,10400000,10410000,2,3
21,10410000,10420000,3,3
21,10420000,10430000,6,3
21,10430000,10440000,5,3
21,10440000,10450000,3,3
21,10450000,10460000,4,3
21,10460000,10470000,2,3
21,10470000,10480000,2,3
21,10480000,10490000,4,3
21,10490000,10500000,3,3
21,10500000,10510000,2,3
21,10510000,10520000,3,3
21,10520000,10530000,3,3
21,10530000,10540000,4,3
21,10540000,10550000,2,3
21,10550000,10560000,3,3
21,10560000,10570000,3,3
21,10570000,10580000,5,3
21,10580000,10590000,7,12
21,10590000,10600000,19,12
21,10600000,10610000,21,12
21,10610000,10620000,16,12
21,10620000,10630000,14,12
21,10630000,10640000,4,12
21,10640000,10650000,2,0
21,10650000,10660000,0,0
21,10660000,10670000,0,0
21,10670000,10680000,0,0
21,10680000,10690000,0,0
21,10690000,10700000,10,34
21,10700000,10710000,35,34
21,10710000,10720000,40,34
21,10720000,10730000,35,34
21,10730000,10740000,17,34
21,10740000,10750000,19,34
21,10750000,10760000,26,34
21,10760000,10770000,19,34
21,10770000,10780000,54,34
21,10780000,10790000,64,34
21,10790000,10800000,94,34
21,10800000,10810000,68,34
21,10810000,10820000,47,34
21,10820000,10830000,33,34
21,10830000,10840000,36,34
21,10840000,10850000,28,34
21,10850000,10860000,35,34
21,10860000,10870000,13,12
21,10870000,10880000,13,12
21,10880000,10890000,10,12
21,10890000,10900000,17,12
21,10900000,10910000,9,12
21,10910000,10920000,16,12
21,10920000,10930000,14,12
21,10930000,10940000,14,12
21,10940000,10950000,12,12
21,10950000,10960000,7,12
21,10960000,10970000,15,12
21,10970000,10980000,14,12
21,10980000,10990000,7,12
21,10990000,11000000,21,12
21,11000000,11010000,4,12
21,11010000,11020000,0,12
21,11020000,11030000,9,12
21,11030000,11040000,18,12
21,11040000,11050000,36,45
21,11050000,11060000,36,45
21,11060000,11070000,41,45
21,11070000,11080000,49,45
21,11080000,11090000,69,45
21,11090000,11100000,72,45
21,11100000,11110000,30,45
21,11110000,11120000,14,19
21,11120000,11130000,26,19
21,11130000,11140000,27,19
21,11140000,11150000,9,19
21,11150000,11160000,21,19
21,11160000,11170000,25,19
21,11170000,11180000,14,19
21,11180000,11190000,25,19
21,11190000,11200000,0,0
21,11200000,11210000,0,0
21,11210000,11220000,0,0
21,11220000,11230000,0,0
21,11230000,11240000,0,0
21,11240000,11250000,0,0
21,11250000,11260000,0,0
21,11260000,11270000,0,0
21,11270000,11280000,0,0
21,11280000,11290000,0,0
21,11290000,11300000,0,0
21,11300000,11310000,0,0
21,11310000,11320000,0,0
21,11320000,11330000,0,0
21,11330000,11340000,0,0
21,11340000,11350000,0,0
21,11350000,11360000,0,0
21,11360000,11370000,0,0
21,11370000,11380000,0,0
21,11380000,11390000,0,0
21,11390000,11400000,0,0
21,11400000,11410000,0,0
21,11410000,11420000,0,0
21,11420000,11430000,0,0
21,11430000,11440000,0,0
21,11440000,11450000,0,0
21,11450000,11460000,0,0
21,11460000,11470000,0,0
21,11470000,11480000,0,0
21,11480000,11490000,0,0
21,11490000,11500000,0,0
21,11500000,11510000,0,0
21,11510000,11520000,0,0
21,11520000,11530000,0,0
21,11530000,11540000,0,0
21,11540000,11550000,0,0
21,11550000,11560000,0,0
21,11560000,11570000,0,0
21,11570000,11580000,0,0
21,11580000,11590000,0,0
21,11590000,11600000,0,0
21,11600000,11610000,0,0
21,11610000,11620000,0,0
21,11620000,11630000,0,0
21,11630000,11640000,0,0
21,11640000,11650000,0,0
21,11650000,11660000,0,0
21,11660000,11670000,0,0
21,11670000,11680000,0,0
21,11680000,11690000,0,0
21,11690000,11700000,0,0
21,11700000,11710000,0,0
21,11710000,11720000,0,0
21,11720000,11730000,0,0
21,11730000,11740000,0,0
21,11740000,11750000,0,0
21,11750000,11760000,0,0
21,11760000,11770000,0,0
21,11770000,11780000,0,0
21,11780000,11790000,0,0
21,11790000,11800000,0,0
21,11800000,11810000,0,0
21,11810000,11820000,0,0
21,11820000,11830000,0,0
21,11830000,11840000,0,0
21,11840000,11850000,0,0
21,11850000,11860000,0,0
21,11860000,11870000,0,0
21,11870000,11880000,0,0
21,11880000,11890000,0,0
21,11890000,11900000,0,0
21,11900000,11910000,0,0
21,11910000,11920000,0,0
21,11920000,11930000,0,0
21,11930000,11940000,0,0
21,11940000,11950000,0,0
21,11950000,11960000,0,0
21,11960000,11970000,0,0
21,11970000,11980000,0,0
21,11980000,11990000,0,0
21,11990000,12000000,0,0
21,12000000,12010000,0,0
21,12010000,12020000,0,0
21,12020000,12030000,0,0
21,12030000,12040000,0,0
21,12040000,12050000,0,0
21,12050000,12060000,0,0
21,12060000,12070000,0,0
21,12070000,12080000,0,0
21,12080000,12090000,0,0
21,12090000,12100000,0,0
21,12100000,12110000,0,0
21,12110000,12120000,0,0
21,12120000,12130000,0,0
21,12130000,12140000,0,0
21,12140000,12150000,0,0
21,12150000,12160000,0,0
21,12160000,12170000,0,0
21,12170000,12180000,0,0
21,12180000,12190000,0,0
21,12190000,12200000,0,0
21,12200000,12210000,0,0
21,12210000,12220000,0,0
21,12220000,12230000,0,0
21,12230000,12240000,0,0
21,12240000,12250000,0,0
21,12250000,12260000,0,0
21,12260000,12270000,0,0
21,12270000,12280000,0,0
21,12280000,12290000,0,0
21,12290000,12300000,0,0
21,12300000,12310000,0,0
21,12310000,12320000,0,0
21,12320000,12330000,0,0
21,12330000,12340000,0,0
21,12340000,12350000,0,0
21,12350000,12360000,0,0
21,12360000,12370000,0,0
21,12370000,12380000,0,0
21,12380000,12390000,0,0
21,12390000,12400000,0,0
21,12400000,12410000,0,0
21,12410000,12420000,0,0
21,12420000,12430000,0,0
21,12430000,12440000,0,0
21,12440000,12450000,0,0
21,12450000,12460000,0,0
21,12460000,12470000,0,0
21,12470000,12480000,0,0
21,12480000,12490000,0,0
21,12490000,12500000,0,0
21,12500000,12510000,0,0
21,12510000,12520000,0,0
21,12520000,12530000,0,0
21,12530000,12540000,0,0
21,12540000,12550000,0,0
21,12550000,12560000,0,0
21,12560000,12570000,0,0
21,12570000,12580000,0,0
21,12580000,12590000,0,0
21,12590000,12600000,0,0
21,12600000,12610000,0,0
21,12610000,12620000,0,0
21,12620000,12630000,0,0
21,12630000,12640000,0,0
21,12640000,12650000,0,0
21,12650000,12660000,0,0
21,12660000,12670000,0,0
21,12670000,12680000,0,0
21,12680000,12690000,0,0
21,12690000,12700000,0,0
21,12700000,12710000,0,0
21,12710000,12720000,0,0
21,12720000,12730000,0,0
21,12730000,12740000,0,0
21,12740000,12750000,0,0
21,12750000,12760000,0,0
21,12760000,12770000,0,0
21,12770000,12780000,0,0
21,12780000,12790000,0,0
21,12790000,12800000,0,0
21,12800000,12810000,0,0
21,12810000,12820000,0,0
21,12820000,12830000,0,0
21,12830000,12840000,0,0
21,12840000,12850000,0,0
21,12850000,12860000,0,0
21,12860000,12870000,0,0
21,12870000,12880000,0,0
21,12880000,12890000,0,0
21,12890000,12900000,0,0
21,12900000,12910000,0,0
21,12910000,12920000,0,0
21,12920000,12930000,0,0
21,12930000,12940000,0,0
21,12940000,12950000,0,0
21,12950000,12960000,0,0
21,12960000,12970000,0,0
21,12970000,12980000,0,0
21,12980000,12990000,0,0
21,12990000,13000000,0,0
21,13000000,13010000,0,0
21,13010000,13020000,0,0
21,13020000,13030000,0,0
21,13030000,13040000,0,0
21,13040000,13050000,0,0
21,13050000,13060000,0,0
21,13060000,13070000,0,0
21,13070000,13080000,0,0
21,13080000,13090000,0,0
21,13090000,13100000,0,0
21,13100000,13110000,0,0
21,13110000,13120000,0,0
21,13120000,13130000,0,0
21,13130000,13140000,0,0
21,13140000,13150000,0,0
21,13150000,13160000,0,0
21,13160000,13170000,0,0
21,13170000,13180000,0,0
21,13180000,13190000,0,0
21,13190000,13200000,0,0
21,13200000,13210000,0,0
21,13210000,13220000,0,0
21,13220000,13230000,0,0
21,13230000,13240000,0,0
21,13240000,13250000,0,0
21,13250000,13260000,0,0
21,13260000,13270000,0,0
21,13270000,13280000,0,0
21,13280000,13290000,0,0
21,13290000,13300000,0,0
21,13300000,13310000,0,0
21,13310000,13320000,0,0
21,13320000,13330000,0,0
21,13330000,13340000,0,0
21,13340000,13350000,0,0
21,13350000,13360000,0,0
21,13360000,13370000,0,0
21,13370000,13380000,0,0
21,13380000,13390000,0,0
21,13390000,13400000,0,0
21,13400000,13410000,0,0
21,13410000,13420000,0,0
21,13420000,13430000,0,0
21,13430000,13440000,0,0
21,13440000,13450000,0,0
21,13450000,13460000,0,0
21,13460000,13470000,0,0
21,13470000,13480000,0,0
21,13480000,13490000,0,0
21,13490000,13500000,0,0
21,13500000,13510000,0,0
21,13510000,13520000,0,0
21,13520000,13530000,0,0
21,13530000,13540000,0,0
21,13540000,13550000,0,0
21,13550000,13560000,0,0
21,13560000,13570000,0,0
21,13570000,13580000,0,0
21,13580000,13590000,0,0
21,13590000,13600000,0,0
21,13600000,13610000,0,0
21,13610000,13620000,0,0
21,13620000,13630000,0,0
21,13630000,13640000,0,0
21,13640000,13650000,0,0
21,13650000,13660000,0,0
21,13660000,13670000,0,0
21,13670000,13680000,0,0
21,13680000,13690000,0,0
21,13690000,13700000,0,0
21,13700000,13710000,0,0
21,13710000,13720000,0,0
21,13720000,13730000,0,0
21,13730000,13740000,0,0
21,13740000,13750000,0,0
21,13750000,13760000,0,0
21,13760000,13770000,0,0
21,13770000,13780000,0,0
21,13780000,13790000,0,0
21,13790000,13800000,0,0
21,13800000,13810000,0,0
21,13810000,13820000,0,0
21,13820000,13830000,0,0
21,13830000,13840000,0,0
21,13840000,13850000,0,0
21,13850000,13860000,0,0
21,13860000,13870000,0,0
21,13870000,13880000,0,0
21,13880000,13890000,0,0
21,13890000,13900000,0,0
21,13900000,13910000,0,0
21,13910000,13920000,0,0
21,13920000,13930000,0,0
21,13930000,13940000,0,0
21,13940000,13950000,0,0
21,13950000,13960000,0,0
21,13960000,13970000,0,0
21,13970000,13980000,0,0
21,13980000,13990000,0,0
21,13990000,14000000,0,0
21,14000000,14010000,0,0
21,14010000,14020000,0,0
21,14020000,14030000,0,0
21,14030000,14040000,0,0
21,14040000,14050000,0,0
21,14050000,14060000,0,0
21,14060000,14070000,0,0
21,14070000,14080000,0,0
21,14080000,14090000,0,0
21,14090000,14100000,0,0
21,14100000,14110000,0,0
21,14110000,14120000,0,0
21,14120000,14130000,0,0
21,14130000,14140000,0,0
21,14140000,14150000,0,0
21,14150000,14160000,0,0
21,14160000,14170000,0,0
21,14170000,14180000,0,0
21,14180000,14190000,0,0
21,14190000,14200000,0,0
21,14200000,14210000,0,0
21,14210000,14220000,0,0
21,14220000,14230000,0,0
21,14230000,14240000,0,0
21,14240000,14250000,0,0
21,14250000,14260000,0,0
21,14260000,14270000,0,0
21,14270000,14280000,0,0
21,14280000,14290000,0,0
21,14290000,14300000,0,0
21,14300000,14310000,0,0
21,14310000,14320000,0,0
21,14320000,14330000,0,0
21,14330000,14340000,1,5
21,14340000,14350000,12,5
21,14350000,14360000,8,5
21,14360000,14370000,13,5
21,14370000,14380000,8,5
21,14380000,14390000,5,5
21,14390000,14400000,8,5
21,14400000,14410000,5,5
21,14410000,14420000,4,5
21,14420000,14430000,3,5
21,14430000,14440000,3,5
21,14440000,14450000,3,5
21,14450000,14460000,2,1
21,14460000,14470000,0,1
21,14470000,14480000,1,1
21,14480000,14490000,1,1
21,14490000,14500000,1,1
21,14500000,14510000,2,1
21,14510000,14520000,1,1
21,14520000,14530000,1,1
21,14530000,14540000,1,1
21,14540000,14550000,1,1
21,14550000,14560000,0,1
21,14560000,14570000,1,1
21,14570000,14580000,1,1
21,14580000,14590000,1,1
21,14590000,14600000,4,3
21,14600000,14610000,4,3
21,14610000,14620000,3,3
21,14620000,14630000,5,3
21,14630000,14640000,3,3
21,14640000,14650000,2,3
21,14650000,14660000,3,3
21,14660000,14670000,4,3
21,14670000,14680000,4,3
21,14680000,14690000,6,3
21,14690000,14700000,3,3
21,14700000,14710000,1,3
21,14710000,14720000,2,3
21,14720000,14730000,1,3
21,14730000,14740000,5,3
21,14740000,14750000,10,3
21,14750000,14760000,9,3
21,14760000,14770000,2,3
21,14770000,14780000,4,3
21,14780000,14790000,3,3
21,14790000,14800000,3,3
21,14800000,14810000,5,3
21,14810000,14820000,4,3
21,14820000,14830000,5,3
21,14830000,14840000,5,3
21,14840000,14850000,5,3
21,14850000,14860000,2,3
21,14860000,14870000,2,3
21,14870000,14880000,2,3
21,14880000,14890000,7,3
21,14890000,14900000,5,3
21,14900000,14910000,1,3
21,14910000,14920000,1,3
21,14920000,14930000,3,3
21,14930000,14940000,2,3
21,14940000,14950000,4,3
21,14950000,14960000,2,3
21,14960000,14970000,0,0
21,14970000,14980000,1,0
21,14980000,14990000,0,0
21,14990000,15000000,0,0
21,15000000,15010000,0,0
21,15010000,15020000,0,0
21,15020000,15030000,2,0
21,15030000,15040000,0,0
21,15040000,15050000,0,0
21,15050000,15060000,0,0
21,15060000,15070000,0,0
21,15070000,15080000,0,0
21,15080000,15090000,0,0
21,15090000,15100000,0,0
21,15100000,15110000,0,0
21,15110000,15120000,0,0
21,15120000,15130000,0,0
21,15130000,15140000,0,0
21,15140000,15150000,0,0
21,15150000,15160000,0,0
21,15160000,15170000,1,0
21,15170000,15180000,0,0
21,15180000,15190000,0,0
21,15190000,15200000,1,0
21,15200000,15210000,6,12
21,15210000,15220000,8,12
21,15220000,15230000,18,12
21,15230000,15240000,11,12
21,15240000,15250000,17,12
21,15250000,15260000,19,12
21,15260000,15270000,20,12
21,15270000,15280000,9,12
21,15280000,15290000,5,4
21,15290000,15300000,3,4
21,15300000,15310000,12,4
21,15310000,15320000,3,4
21,15320000,15330000,3,4
21,15330000,15340000,3,4
21,15340000,15350000,2,4
21,15350000,15360000,15,14
21,15360000,15370000,5,14
21,15370000,15380000,8,14
21,15380000,15390000,27,14
21,15390000,15400000,8,14
21,15400000,15410000,7,14
21,15410000,15420000,12,14
21,15420000,15430000,21,14
21,15430000,15440000,19,14
21,15440000,15450000,37,14
21,15450000,15460000,34,14
21,15460000,15470000,18,14
21,15470000,15480000,16,14
21,15480000,15490000,14,14
21,15490000,15500000,10,14
21,15500000,15510000,17,14
21,15510000,15520000,10,11
21,15520000,15530000,10,11
21,15530000,15540000,9,11
21,15540000,15550000,7,11
21,15550000,15560000,7,11
21,15560000,15570000,11,11
21,15570000,15580000,11,11
21,15580000,15590000,11,11
21,15590000,15600000,9,11
21,15600000,15610000,10,11
21,15610000,15620000,10,11
21,15620000,15630000,10,11
21,15630000,15640000,13,11
21,15640000,15650000,13,11
21,15650000,15660000,11,11
21,15660000,15670000,12,11
21,15670000,15680000,9,11
21,15680000,15690000,9,11
21,15690000,15700000,13,11
21,15700000,15710000,12,11
21,15710000,15720000,13,11
21,15720000,15730000,10,11
21,15730000,15740000,10,11
21,15740000,15750000,9,11
21,15750000,15760000,15,11
21,15760000,15770000,10,11
21,15770000,15780000,10,11
21,15780000,15790000,14,11
21,15790000,15800000,13,11
21,15800000,15810000,14,11
21,15810000,15820000,10,11
21,15820000,15830000,11,11
21,15830000,15840000,12,11
21,15840000,15850000,9,11
21,15850000,15860000,11,11
21,15860000,15870000,10,11
21,15870000,15880000,11,11
21,15880000,15890000,14,11
21,15890000,15900000,10,11
21,15900000,15910000,11,11
21,15910000,15920000,9,11
21,15920000,15930000,10,11
21,15930000,15940000,10,11
21,15940000,15950000,10,11
21,15950000,15960000,12,11
21,15960000,15970000,8,11
21,15970000,15980000,10,11
21,15980000,15990000,9,11
21,15990000,16000000,8,11
21,16000000,16010000,10,11
21,16010000,16020000,11,11
21,16020000,16030000,10,11
21,16030000,16040000,10,11
21,16040000,16050000,11,11
21,16050000,16060000,12,11
21,16060000,16070000,13,11
21,16070000,16080000,9,11
21,16080000,16090000,10,11
21,16090000,16100000,10,11
21,16100000,16110000,9,11
21,16110000,16120000,12,11
21,16120000,16130000,16,11
21,16130000,16140000,11,11
21,16140000,16150000,10,11
21,16150000,16160000,10,11
21,16160000,16170000,11,11
21,16170000,16180000,9,11
21,16180000,16190000,9,11
21,16190000,16200000,10,11
21,16200000,16210000,10,11
21,16210000,16220000,15,11
21,16220000,16230000,10,11
21,16230000,16240000,11,11
21,16240000,16250000,12,11
21,16250000,16260000,10,11
21,16260000,16270000,10,11
21,16270000,16280000,12,11
21,16280000,16290000,14,11
21,16290000,16300000,11,11
21,16300000,16310000,3,11
21,16310000,16320000,11,11
21,16320000,16330000,11,11
21,16330000,16340000,9,11
21,16340000,16350000,9,11
21,16350000,16360000,10,11
21,16360000,16370000,12,11
21,16370000,16380000,10,11
21,16380000,16390000,10,11
21,16390000,16400000,11,11
21,16400000,16410000,10,11
21,16410000,16420000,11,11
21,16420000,16430000,11,11
21,16430000,16440000,13,11
21,16440000,16450000,11,11
21,16450000,16460000,10,11
21,16460000,16470000,9,11
21,16470000,16480000,11,11
21,16480000,16490000,12,11
21,16490000,16500000,11,11
21,16500000,16510000,12,11
21,16510000,16520000,14,11
21,16520000,16530000,15,11
21,16530000,16540000,12,11
21,16540000,16550000,10,11
21,16550000,16560000,11,11
21,16560000,16570000,12,11
21,16570000,16580000,12,11
21,16580000,16590000,14,11
21,16590000,16600000,13,11
21,16600000,16610000,11,11
21,16610000,16620000,10,11
21,16620000,16630000,12,11
21,16630000,16640000,8,11
21,16640000,16650000,11,11
21,16650000,16660000,11,11
21,16660000,16670000,17,11
21,16670000,16680000,11,11
21,16680000,16690000,11,11
21,16690000,16700000,15,11
21,16700000,16710000,14,11
21,16710000,16720000,11,11
21,16720000,16730000,13,11
21,16730000,16740000,9,11
21,16740000,16750000,12,11
21,16750000,16760000,13,11
21,16760000,16770000,13,11
21,16770000,16780000,11,11
21,16780000,16790000,10,11
21,16790000,16800000,12,11
21,16800000,16810000,10,11
21,16810000,16820000,12,11
21,16820000,16830000,15,11
21,16830000,16840000,10,11
21,16840000,16850000,10,11
21,16850000,16860000,11,11
21,16860000,16870000,11,11
21,16870000,16880000,12,11
21,16880000,16890000,11,11
21,16890000,16900000,13,11
21,16900000,16910000,11,11
21,16910000,16920000,12,11
21,16920000,16930000,9,11
21,16930000,16940000,9,11
21,16940000,16950000,14,11
21,16950000,16960000,14,11
21,16960000,16970000,12,11
21,16970000,16980000,9,11
21,16980000,16990000,14,11
21,16990000,17000000,10,11
21,17000000,17010000,10,11
21,17010000,17020000,12,11
21,17020000,17030000,11,11
21,17030000,17040000,10,11
21,17040000,17050000,13,11
21,17050000,17060000,11,11
21,17060000,17070000,10,11
21,17070000,17080000,12,11
21,17080000,17090000,12,11
21,17090000,17100000,10,11
21,17100000,17110000,12,11
21,17110000,17120000,19,11
21,17120000,17130000,17,11
21,17130000,17140000,11,11
21,17140000,17150000,10,11
21,17150000,17160000,15,11
21,17160000,17170000,10,11
21,17170000,17180000,10,11
21,17180000,17190000,13,11
21,17190000,17200000,9,11
21,17200000,17210000,10,11
21,17210000,17220000,8,11
21,17220000,17230000,11,11
21,17230000,17240000,10,11
21,17240000,17250000,10,11
21,17250000,17260000,12,11
21,17260000,17270000,11,11
21,17270000,17280000,14,11
21,17280000,17290000,7,11
21,17290000,17300000,10,11
21,17300000,17310000,12,11
21,17310000,17320000,9,11
21,17320000,17330000,11,11
21,17330000,17340000,11,11
21,17340000,17350000,10,11
21,17350000,17360000,11,11
21,17360000,17370000,10,11
21,17370000,17380000,10,11
21,17380000,17390000,8,11
21,17390000,17400000,11,11
21,17400000,17410000,9,11
21,17410000,17420000,10,11
21,17420000,17430000,9,11
21,17430000,17440000,15,11
21,17440000,17450000,9,11
21,17450000,17460000,8,11
21,17460000,17470000,13,11
21,17470000,17480000,12,11
21,17480000,17490000,11,11
21,17490000,17500000,9,11
21,17500000,17510000,11,11
21,17510000,17520000,15,11
21,17520000,17530000,8,11
21,17530000,17540000,10,11
21,17540000,17550000,10,11
21,17550000,17560000,12,11
21,17560000,17570000,11,11
21,17570000,17580000,13,11
21,17580000,17590000,10,11
21,17590000,17600000,13,11
21,17600000,17610000,9,11
21,17610000,17620000,9,11
21,17620000,17630000,10,11
21,17630000,17640000,9,11
21,17640000,17650000,9,11
21,17650000,17660000,8,11
21,17660000,17670000,11,11
21,17670000,17680000,10,11
21,17680000,17690000,9,11
21,17690000,17700000,10,11
21,17700000,17710000,9,11
21,17710000,17720000,9,11
21,17720000,17730000,12,11
21,17730000,17740000,9,11
21,17740000,17750000,12,11
21,17750000,17760000,9,11
21,17760000,17770000,14,11
21,17770000,17780000,15,11
21,17780000,17790000,9,11
21,17790000,17800000,8,11
21,17800000,17810000,9,11
21,17810000,17820000,11,11
21,17820000,17830000,9,11
21,17830000,17840000,10,11
21,17840000,17850000,9,11
21,17850000,17860000,13,11
21,17860000,17870000,11,11
21,17870000,17880000,9,11
21,17880000,17890000,10,11
21,17890000,17900000,11,11
21,17900000,17910000,14,11
21,17910000,17920000,8,11
21,17920000,17930000,13,11
21,17930000,17940000,11,11
21,17940000,17950000,11,11
21,17950000,17960000,10,11
21,17960000,17970000,12,11
21,17970000,17980000,10,11
21,17980000,17990000,11,11
21,17990000,18000000,10,11
21,18000000,18010000,13,11
21,18010000,18020000,11,11
21,18020000,18030000,11,11
21,18030000,18040000,10,11
21,18040000,18050000,10,11
21,18050000,18060000,9,11
21,18060000,18070000,11,11
21,18070000,18080000,10,11
21,18080000,18090000,9,11
21,18090000,18100000,9,11
21,18100000,18110000,7,11
21,18110000,18120000,8,11
21,18120000,18130000,10,11
21,18130000,18140000,8,11
21,18140000,18150000,10,11
21,18150000,18160000,12,11
21,18160000,18170000,9,11
21,18170000,18180000,9,11
21,18180000,18190000,10,11
21,18190000,18200000,13,11
21,18200000,18210000,8,11
21,18210000,18220000,10,11
21,18220000,18230000,10,11
21,18230000,18240000,10,11
21,18240000,18250000,9,11
21,18250000,18260000,11,11
21,18260000,18270000,10,11
21,18270000,18280000,13,11
21,18280000,18290000,10,11
21,18290000,18300000,9,11
21,18300000,18310000,9,11
21,18310000,18320000,16,11
21,18320000,18330000,14,11
21,18330000,18340000,13,11
21,18340000,18350000,7,11
21,18350000,18360000,8,11
21,18360000,18370000,11,11
21,18370000,18380000,11,11
21,18380000,18390000,10,11
21,18390000,18400000,10,11
21,18400000,18410000,11,11
21,18410000,18420000,9,11
21,18420000,18430000,14,11
21,18430000,18440000,9,11
21,18440000,18450000,11,11
21,18450000,18460000,10,11
21,18460000,18470000,6,11
21,18470000,18480000,14,11
21,18480000,18490000,13,11
21,18490000,18500000,14,11
21,18500000,18510000,15,11
21,18510000,18520000,10,11
21,18520000,18530000,12,11
21,18530000,18540000,6,11
21,18540000,18550000,10,11
21,18550000,18560000,13,11
21,18560000,18570000,13,11
21,18570000,18580000,11,11
21,18580000,18590000,10,11
21,18590000,18600000,13,11
21,18600000,18610000,11,11
21,18610000,18620000,9,11
21,18620000,18630000,12,11
21,18630000,18640000,10,11
21,18640000,18650000,7,11
21,18650000,18660000,15,11
21,18660000,18670000,16,11
21,18670000,18680000,10,11
21,18680000,18690000,14,11
21,18690000,18700000,14,11
21,18700000,18710000,5,11
21,18710000,18720000,13,11
21,18720000,18730000,15,11
21,18730000,18740000,12,11
21,18740000,18750000,10,11
21,18750000,18760000,5,11
21,18760000,18770000,14,16
21,18770000,18780000,16,16
21,18780000,18790000,13,16
21,18790000,18800000,15,16
21,18800000,18810000,13,16
21,18810000,18820000,15,16
21,18820000,18830000,19,16
21,18830000,18840000,17,16
21,18840000,18850000,18,16
21,18850000,18860000,19,16
21,18860000,18870000,12,16
21,18870000,18880000,15,16
21,18880000,18890000,19,16
21,18890000,18900000,16,16
21,18900000,18910000,17,16
21,18910000,18920000,14,16
21,18920000,18930000,13,11
21,18930000,18940000,11,11
21,18940000,18950000,13,11
21,18950000,18960000,12,11
21,18960000,18970000,9,11
21,18970000,18980000,12,11
21,18980000,18990000,14,14
21,18990000,19000000,14,14
21,19000000,19010000,15,14
21,19010000,19020000,15,14
21,19020000,19030000,14,14
21,19030000,19040000,14,14
21,19040000,19050000,12,14
21,19050000,19060000,13,14
21,19060000,19070000,16,14
21,19070000,19080000,20,14
21,19080000,19090000,15,14
21,19090000,19100000,15,14
21,19100000,19110000,14,14
21,19110000,19120000,13,14
21,19120000,19130000,12,11
21,19130000,19140000,13,11
21,19140000,19150000,10,11
21,19150000,19160000,11,11
21,19160000,19170000,10,11
21,19170000,19180000,11,11
21,19180000,19190000,11,11
21,19190000,19200000,13,11
21,19200000,19210000,10,11
21,19210000,19220000,11,11
21,19220000,19230000,13,11
21,19230000,19240000,11,11
21,19240000,19250000,11,11
21,19250000,19260000,12,11
21,19260000,19270000,6,6
21,19270000,19280000,9,6
21,19280000,19290000,6,6
21,19290000,19300000,5,6
21,19300000,19310000,8,6
21,19310000,19320000,7,6
21,19320000,19330000,5,6
21,19330000,19340000,5,6
21,19340000,19350000,5,6
21,19350000,19360000,6,6
21,19360000,19370000,8,6
21,19370000,19380000,5,6
21,19380000,19390000,6,6
21,19390000,19400000,4,6
21,19400000,19410000,5,6
21,19410000,19420000,4,6
21,19420000,19430000,5,6
21,19430000,19440000,5,6
21,19440000,19450000,5,6
21,19450000,19460000,8,6
21,19460000,19470000,5,6
21,19470000,19480000,5,6
21,19480000,19490000,6,6
21,19490000,19500000,5,6
21,19500000,19510000,6,6
21,19510000,19520000,4,6
21,19520000,19530000,5,6
21,19530000,19540000,6,6
21,19540000,19550000,6,6
21,19550000,19560000,4,6
21,19560000,19570000,5,6
21,19570000,19580000,5,6
21,19580000,19590000,9,9
21,19590000,19600000,14,9
21,19600000,19610000,7,9
21,19610000,19620000,11,9
21,19620000,19630000,8,9
21,19630000,19640000,10,9
21,19640000,19650000,9,9
21,19650000,19660000,11,9
21,19660000,19670000,9,9
21,19670000,19680000,11,9
21,19680000,19690000,9,9
21,19690000,19700000,10,9
21,19700000,19710000,9,9
21,19710000,19720000,10,9
21,19720000,19730000,8,9
21,19730000,19740000,10,9
21,19740000,19750000,8,9
21,19750000,19760000,8,9
21,19760000,19770000,13,9
21,19770000,19780000,9,9
21,19780000,19790000,12,9
21,19790000,19800000,9,9
21,19800000,19810000,6,9
21,19810000,19820000,12,9
21,19820000,19830000,7,9
21,19830000,19840000,8,9
21,19840000,19850000,8,9
21,19850000,19860000,8,9
21,19860000,19870000,10,9
21,19870000,19880000,10,9
21,19880000,19890000,8,9
21,19890000,19900000,9,9
21,19900000,19910000,10,9
21,19910000,19920000,9,9
21,19920000,19930000,9,9
21,19930000,19940000,5,9
21,19940000,19950000,11,9
21,19950000,19960000,10,9
21,19960000,19970000,11,9
21,19970000,19980000,8,9
21,19980000,19990000,8,9
21,19990000,20000000,8,9
21,20000000,20010000,12,9
21,20010000,20020000,11,9
21,20020000,20030000,10,9
21,20030000,20040000,9,9
21,20040000,20050000,9,9
21,20050000,20060000,9,9
21,20060000,20070000,9,9
21,20070000,20080000,9,9
21,20080000,20090000,10,9
